einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;88294;423;Investitionspakt Soziale Integration im Quartier;nein;76;170000;01;Förderung des Städtebaues
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;89122;411;Zuschüsse für Investitionen im Rahmen des Programms "Altersgerecht Umbauen" der KfW-Bankengruppe;nein;77;0;02;Zukunftsinvestitionen
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;89123;423;Modellvorhaben nachhaltiges Wohnen für Studenten und Auszubildende;nein;77;0;02;Zukunftsinvestitionen
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;53252;423;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);nein;78;3100;05;Nationale Stadtentwicklungspolitik
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;89351;423;Pilotprojekte;nein;78;3100;05;Nationale Stadtentwicklungspolitik
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;89352;423;Modellvorhaben zur Weiterentwicklung der Städtebauförderung;nein;78;15400;05;Nationale Stadtentwicklungspolitik
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;54461;165;Forschung, Untersuchungen und Ähnliches;nein;79;2733;06;Forschungsvorhaben zur Weiterentwicklung des Wohnungs- und Städtebaues (Experimenteller Wohnungs- und Städtebau)
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;88266;165;Modellvorhaben;nein;79;2733;06;Forschungsvorhaben zur Weiterentwicklung des Wohnungs- und Städtebaues (Experimenteller Wohnungs- und Städtebau)
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;63271;164;Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL);nein;80;11227;07;Förderung von Forschungseinrichtungen auf den Gebieten der Raumordnung, des Bau-﻿, Wohnungs- und Siedlungswesens sowie des Städtebaues
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;68671;165;Zuschüsse zum Betrieb;nein;81;1592;07;Förderung von Forschungseinrichtungen auf den Gebieten der Raumordnung, des Bau-﻿, Wohnungs- und Siedlungswesens sowie des Städtebaues
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;88271;164;Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL);nein;81;505;07;Förderung von Forschungseinrichtungen auf den Gebieten der Raumordnung, des Bau-﻿, Wohnungs- und Siedlungswesens sowie des Städtebaues
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;89371;165;Zuschüsse für Investitionen;nein;81;0;07;Förderung von Forschungseinrichtungen auf den Gebieten der Raumordnung, des Bau-﻿, Wohnungs- und Siedlungswesens sowie des Städtebaues
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;54481;165;Forschung, Untersuchungen und Ähnliches;nein;82;10760;08;Forschung auf den Gebieten des Städtebaues sowie des Bau- und Wohnungswesens
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;54482;165;Building Information Modeling (BIM) Kompetenzzentrum, Bereich Hochbau;nein;83;2500;08;Forschung auf den Gebieten des Städtebaues sowie des Bau- und Wohnungswesens
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;68681;165;Forschungs- und Entwicklungsförderung im Baubereich;nein;83;10141;08;Forschung auf den Gebieten des Städtebaues sowie des Bau- und Wohnungswesens
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0604;Wohnungswesen und Stadtentwicklung;68781;165;Beteiligung an EU-Netzwerken für Stadtentwicklung;nein;83;143;08;Forschung auf den Gebieten des Städtebaues sowie des Bau- und Wohnungswesens
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;11999;011;Vermischte Einnahmen; ;86;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;28201;011;Zuschüsse für die Wiedererrichtung des Berliner Schlosses - Bau des Humboldt Forums im Schlossareal Berlin; ;86;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;86;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;52603;011;Baunebenkosten für Baumaßnahmen des Deutschen Bundestages;nein;86;10100;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;52604;011;Baunebenkosten für Baumaßnahmen des Bundespräsidialamtes in Berlin;nein;87;4500;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;63301;693;Ausgleichsleistungen für die Region Bonn wegen des Verlustes von Parlamentssitz und Regierungsfunktionen;nein;87;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;68502;195;Bundesstiftung Bauakademie;nein;87;1500;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;71402;011;Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle;nein;87;1652;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;72505;011;Baumaßnahmen für den Deutschen Bundestag und die Bundesregierung im Parlamentsviertel in Berlin;nein;88;84806;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;73101;011;Baumaßnahmen für den Bundesrat;nein;89;17094;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;73201;011;Baumaßnahmen zur Unterbringung der Bundesregierung außerhalb des Parlamentsviertels in Berlin;nein;89;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;82101;011;Erwerb und Freimachung von Grundstücken für Zwecke des Deutschen Bundestages;nein;89;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;88201;423;Zuweisungen für Investitionen an das Land Berlin zur Förderung der städtebaulichen Entwicklungsmaßnahme "Hauptstadt Berlin - Parlaments- und Regierungsviertel";nein;90;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;89301;199;Zuschüsse für Investitionen zur Errichtung des "House of One" in Berlin;nein;90;1500;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;89401;195;Zuschüsse für Investitionen zur Sanierung und Umbau der St. Hedwigs-Kathedrale und des Bernhard-Lichtenberg-Hauses;nein;90;3000;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;89402;011;Zuschüsse für Investitionen zur Wiedererrichtung des Berliner Schlosses - Bau des Humboldt Forums im Schlossareal Berlin;nein;91;74710;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;89403;195;Zuschüsse für Investitionen zur Wiedererrichtung des Gebäudes der Bauakademie Berlin;nein;91;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;92;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;51911;011;Unterhaltung der Grundstücke und baulichen Anlagen;nein;92;7000;01;Erneuerung baulicher und gebäudetechnischer Anlagen in den Liegenschaften des Deutschen Bundestages in Berlin
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;52613;011;Baunebenkosten;nein;93;2300;01;Erneuerung baulicher und gebäudetechnischer Anlagen in den Liegenschaften des Deutschen Bundestages in Berlin
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;71111;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;nein;93;5000;01;Erneuerung baulicher und gebäudetechnischer Anlagen in den Liegenschaften des Deutschen Bundestages in Berlin
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0605;Hochbau- und Förderungsmaßnahmen in Berlin und Bonn;71211;011;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;nein;94;10350;01;Erneuerung baulicher und gebäudetechnischer Anlagen in den Liegenschaften des Deutschen Bundestages in Berlin
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0610;Sonstige Bewilligungen;11999;043;Vermischte Einnahmen; ;97;1;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0610;Sonstige Bewilligungen;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;97;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0610;Sonstige Bewilligungen;13201;043;Erlöse aus der Veräußerung von beweglichen Sachen; ;97;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0610;Sonstige Bewilligungen;27201;011;Zuschüsse der Europäischen Union zu den Kosten innenpolitischer Maßnahmen; ;97;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0610;Sonstige Bewilligungen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;97;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0610;Sonstige Bewilligungen;53203;013;Sonstige Dienstleistungsaufträge an Dritte;nein;97;6000;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0610;Sonstige Bewilligungen;53206;165;Erstellung von Fernerkundungsdaten;nein;98;1122;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0610;Sonstige Bewilligungen;68604;029;Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte;nein;98;4700;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0610;Sonstige Bewilligungen;68707;011;Unterstützung der Grenzschutzbehörden der Mittel-und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe;nein;99;6500;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Ausgaben für Investitionen;0610;Sonstige Bewilligungen;89401;332;Zuschuss zur Erweiterung und Sanierung des Deutschen Meeresmuseums in Stralsund;nein;99;3500;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;99;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;53919;043;Vermischte Verwaltungsausgaben;nein;100;62;01;Beschaffungen für die Bereitschaftspolizeien der Länder
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;81111;043;Erwerb von Fahrzeugen;nein;100;35142;01;Beschaffungen für die Bereitschaftspolizeien der Länder
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;81211;043;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;100;3183;01;Beschaffungen für die Bereitschaftspolizeien der Länder
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11999;012;Vermischte Einnahmen; ;110;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28208;012;Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben; ;110;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;110;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;110;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;110;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11957;018;Vermischte Einnahmen; ;110;146;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;111;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;111;90;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54201;013;Öffentlichkeitsarbeit;nein;112;1524;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;113;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68720;022;Beiträge an verschiedene Organisationen;nein;113;557;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68806;011;Zahlungsverpflichtungen aus Verstößen gegen EU-Recht;nein;113;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97201;880;Globale Minderausgabe Konsolidierungsbeitrag;nein;114;-61362;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97206;880;Globale Minderausgabe infolge § 6 Abs. 11 HG 2016;nein;114;-11914;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97209;880;Globale Minderausgabe;nein;114;-53138;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;114;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98107;890;Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben;nein;114;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43157;018;Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen;nein;114;934;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43257;018;Versorgungsbezüge;nein;114;632757;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43457;018;Zuführung an die Versorgungsrücklage;nein;114;21570;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;114;987;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;115;117772;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;115;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;115;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;42401;011;Zuführung an die Versorgungsrücklage;ja;115;52070;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;115;41655;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;115;3796;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45202;223;Unfallversicherung Bund und Bahn;ja;115;3666;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52601;011;Gerichts- und ähnliche Kosten;ja;115;1524;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52602;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;116;6843;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52703;011;Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen;ja;117;2264;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;53103;012;Abgeltung von Ansprüchen nach dem Urheberrecht;ja;117;443;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54301;012;Veröffentlichungen und Fachinformationen;ja;118;4178;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54501;012;Konferenzen, Tagungen, Messen und Ausstellungen;ja;119;3950;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63403;011;Zuweisungen an den Versorgungsfonds;ja;119;236111;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0612;Bundesministerium;11101;012;Gebühren, sonstige Entgelte; ;121;25;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0612;Bundesministerium;11999;011;Vermischte Einnahmen; ;121;151;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0612;Bundesministerium;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;121;5;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0612;Bundesministerium;12901;012;Einnahmen aus Veranstaltungen; ;121;2;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Verwaltungseinnahmen;0612;Bundesministerium;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;121;31;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0612;Bundesministerium;27202;011;Zuschuss der EU für Maßnahmen der Auseinandersetzung mit terroristischen und extremistischen Bestrebungen und einer Aufklärungskampagne zu Gefahren von Extremismus und Fremdenfeindlichkeit; ;122;0;;
06;Bundesministerium des Innern, für Bau und Heimat;E;Übrige Einnahmen;0612;Bundesministerium;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;122;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0612;Bundesministerium;51802;011;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;122;32319;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Sächliche Verwaltungsausgaben;0612;Bundesministerium;54601;029;Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020;nein;122;13000;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0612;Bundesministerium;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;122;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0612;Bundesministerium;42749;322;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;122;70;04;Koordinierungsstelle Innovation-HUB
06;Bundesministerium des Innern, für Bau und Heimat;A;Besondere Finanzierungsausgaben;0612;Bundesministerium;53242;332;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);nein;123;80;04;Koordinierungsstelle Innovation-HUB
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;41201;011;Aufwandsentschädigung für den Beauftragten der Bundesregierung für Aussiedlerfragen und nationale Minderheiten;ja;123;0;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;42101;011;Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre;ja;123;502;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;123;109648;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;123;1550;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;123;1400;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;123;31325;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;123;750;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;123;6510;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;51401;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;123;383;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;123;18453;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;51801;011;Mieten und Pachten;ja;124;500;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;51901;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;124;1038;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;52501;011;Aus- und Fortbildung;ja;124;907;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;52701;011;Dienstreisen;ja;124;2741;;
06;Bundesministerium des Innern, für Bau und Heimat;A;;0612;Bundesministerium;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;124;7577;;
