einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51721;042;Bewirtschaftung der Grundstücke, Gebäude und Räume;nein;34;8327;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51821;042;Mieten und Pachten;nein;34;14455;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51921;042;Unterhaltung der Grundstücke und baulichen Anlagen;nein;34;9000;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;52521;042;Aus- und Fortbildung;nein;34;0;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;52622;042;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;nein;35;0;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53929;042;Vermischte Verwaltungsausgaben;nein;35;0;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;68520;042;Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben;nein;35;208445;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;71121;042;Kleine Neu-﻿, Um- und Erweiterungsbauten;nein;35;17000;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81220;042;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;35;0;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;89420;042;Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen;nein;35;96636;02;Digitalfunk
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53234;011;Europäisches Identitätsökosystem;nein;36;60000;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53236;011;Bundesanteil für die Einführung und den laufenden Betrieb der Behördenrufnummer 115;nein;36;828;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53237;011;Aufbau und Betrieb des Informations- und Bibliotheksportals des Bundes;nein;36;1100;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53238;011;Verwaltungsdigitalisierung;nein;36;2041535;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53239;011;Open Government Partnership;nein;37;0;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;63231;164;Zweckgebundene Zuweisungen an das Land Rheinland-Pfalz für das Forschungsinstitut für öffentliche Verwaltung bei der Hochschule für Verwaltungswissenschaften in Speyer;nein;37;1550;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;63233;133;Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer;nein;37;446;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;68631;012;Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht;nein;38;153;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;68731;165;Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel;nein;38;110;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81232;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;38;175;03;Moderne Verwaltung
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;42241;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;nein;38;7383;04;Umsetzung der IT-Konsolidierung Bund
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;42841;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;39;0;04;Umsetzung der IT-Konsolidierung Bund
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53241;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;nein;39;80808;04;Umsetzung der IT-Konsolidierung Bund
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81242;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;39;40052;04;Umsetzung der IT-Konsolidierung Bund
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53251;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;nein;39;3050;05;Netze des Bundes
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;68551;019;Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für den Betrieb der Netze des Bundes;nein;39;66175;05;Netze des Bundes
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81252;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;39;2000;05;Netze des Bundes
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;89451;019;Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen zum Betrieb der Netze des Bundes;nein;40;44000;05;Netze des Bundes
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53261;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;nein;40;12811;06;Polizei-IT-Fonds
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81262;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;41;0;06;Polizei-IT-Fonds
06;Bundesministerium des Innern und für Heimat;E;Verwaltungseinnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;11999;246;Vermischte Einnahmen; ;45;10000;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;16204;246;Zinsen aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft; ;45;1;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;18203;249;Rückflüsse aus Darlehen an ehemalige deutsche Kriegsgefangene und politische Häftlinge; ;45;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;18204;246;Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft; ;45;23;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;23201;246;Anteilige Kosten der Länder zu den Leistungen nach Abschnitt II und IV des Flüchtlingshilfegesetzes; ;45;1;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;27201;219;Einnahmen aus Zuschüssen des europäischen Flüchtlingsfonds; ;45;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;27202;219;Einnahmen aus Zuschüssen des Europäischen Asyl- und Migrationsfonds (AMIF); ;45;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;27203;219;Einnahmen aus Zuschüssen des Europäischen Integrationsfonds; ;46;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;27204;219;Einnahmen aus Zuschüssen des Europäischen Rückkehrfonds; ;46;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;27205;219;Einnahmen aus Zuschüssen der Europäischen Union; ;46;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0603;Integration und Migration, Minderheiten und Vertriebene;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;46;0;;
06;Bundesministerium des Innern und für Heimat;A;Sächliche Verwaltungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;53204;246;Informationspolitische Maßnahmen zu Gunsten von deutschen Minderheiten in den Herkunftsgebieten, nationalen Minderheiten in Deutschland sowie Aussiedlern;nein;46;1100;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68102;246;Leistungen nach dem Heimkehrerstiftungsgesetz;nein;47;627;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68104;246;Leistungen im Rahmen der Abwicklung auslaufender Förderprogramme für Aus- und Übersiedler;nein;47;33;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68105;249;Leistungen für ehemalige deutsche zivile Zwangsarbeiter;nein;47;0;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68402;246;Förderung der Arbeit von Gremien mit Bezug zu den nationalen Minderheiten und der Regionalsprache Niederdeutsch, von Veranstaltungen mit Minderheitenbezug;nein;47;1267;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68403;249;Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen;nein;48;11760;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68404;246;Umsetzung der EU-Roma-Strategie, Nationale Roma-Kontaktstelle;nein;48;1320;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68502;246;Unterstützung von Maßnahmen der Vertriebenen zur Förderung des friedlichen Miteinanders mit den Völkern Ostmittel-﻿, Ost- und Südosteuropas;nein;49;2157;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68503;187;Zuschuss des Bundes an die "Stiftung für das Sorbische Volk";nein;49;12153;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68506;249;Zuschuss an das Europäische Zentrum für Minderheitenfragen (ECMI);nein;49;372;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0603;Integration und Migration, Minderheiten und Vertriebene;68507;246;Zuschuss zur Finanzierung der gemeinsamen Geschäftsstelle der polnischen Verbände in Deutschland;nein;49;115;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;50;0;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;53214;235;Betrieb von besonderen Aufnahmeeinrichtungen;nein;50;0;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68410;219;Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Asyl- und Migrationsfonds (AMIF);nein;50;0;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68411;219;Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Europäischen Flüchtlingsfonds;nein;50;0;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68412;219;Durchführung von Integrationskursen nach der Integrationskursverordnung;nein;51;675484;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68413;219;Migrationsberatung für erwachsene Zuwanderer (MBE);nein;51;73983;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68414;219;Förderung von Maßnahmen zur Integration von Zuwanderern und Spätaussiedlern;nein;51;69214;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68415;219;Internationale Projektarbeit;nein;52;3100;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68416;219;Förderung berufsbezogener Sprachkurse für Personen mit Migrationshintergrund aus dem Europäischen Sozialfonds;nein;53;0;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68417;219;Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Europäischen Integrationsfonds;nein;53;0;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68418;219;Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Europäischen Rückkehrfonds;nein;53;0;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68461;219;Resettlement und Leistungen im Rahmen der humanitären Aufnahme;nein;53;41900;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68510;219;Mitgliedsbeitrag an die Internationale Organisation für Migration (IOM);nein;54;3478;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68519;219;Zuschuss für Programme zur Förderung der freiwilligen Ausreise;nein;54;39057;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68610;165;Zuschüsse zur Förderung von Analysen, Monitoring sowie Entwicklungs- und Forschungsvorhaben im Bereich Integration und Migration;nein;54;2703;01;Integration und Migration
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;67124;246;Kosten der Rückführung von Deutschen;nein;55;876;02;Rückführung, Erstaufnahme und Eingliederung von Spätaussiedlern
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;67125;246;Kosten der Erstaufnahme von Spätaussiedlern;nein;55;17325;02;Rückführung, Erstaufnahme und Eingliederung von Spätaussiedlern
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68122;246;Eingliederungshilfen und Unterstützungsleistungen;nein;55;1461;02;Rückführung, Erstaufnahme und Eingliederung von Spätaussiedlern
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68423;246;Zuschuss an die Friedlandhilfe (e. V.);nein;56;400;02;Rückführung, Erstaufnahme und Eingliederung von Spätaussiedlern
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68432;249;Allgemeine Hilfen;nein;56;22801;03;Unterstützung für deutsche Minderheiten in Ostmittel-﻿, Ost- und Südosteuropa einschließlich nichteuropäischer Nachfolgestaaten der UdSSR
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;89632;249;Leistungen zur Schaffung von Lebensgrundlagen für die deutschen Minderheiten;nein;57;1000;03;Unterstützung für deutsche Minderheiten in Ostmittel-﻿, Ost- und Südosteuropa einschließlich nichteuropäischer Nachfolgestaaten der UdSSR
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;63250;024;Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein;nein;57;5400;05;Förderung der Deutschen Volksgruppe in Nordschleswig
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;68750;024;Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark;nein;57;10550;05;Förderung der Deutschen Volksgruppe in Nordschleswig
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0603;Integration und Migration, Minderheiten und Vertriebene;89650;024;Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark;nein;58;966;05;Förderung der Deutschen Volksgruppe in Nordschleswig
06;Bundesministerium des Innern und für Heimat;E;Verwaltungseinnahmen;0610;Sonstige Bewilligungen;11999;043;Vermischte Einnahmen; ;70;1;;
06;Bundesministerium des Innern und für Heimat;E;Verwaltungseinnahmen;0610;Sonstige Bewilligungen;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;70;0;;
06;Bundesministerium des Innern und für Heimat;E;Verwaltungseinnahmen;0610;Sonstige Bewilligungen;13201;043;Erlöse aus der Veräußerung von beweglichen Sachen; ;70;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0610;Sonstige Bewilligungen;27201;011;Zuschüsse der Europäischen Union zu den Kosten innenpolitischer Maßnahmen; ;70;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0610;Sonstige Bewilligungen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;70;0;;
06;Bundesministerium des Innern und für Heimat;A;Sächliche Verwaltungsausgaben;0610;Sonstige Bewilligungen;53203;013;Sonstige Dienstleistungsaufträge an Dritte;nein;71;6000;;
06;Bundesministerium des Innern und für Heimat;A;Sächliche Verwaltungsausgaben;0610;Sonstige Bewilligungen;53206;165;Erstellung von Fernerkundungsdaten;nein;71;2122;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0610;Sonstige Bewilligungen;68604;029;Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte;nein;71;1260;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0610;Sonstige Bewilligungen;68707;011;Unterstützung der Grenzschutzbehörden der Mittel-und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe;nein;72;6500;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;72;0;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;53919;043;Vermischte Verwaltungsausgaben;nein;73;62;01;Beschaffungen für die Bereitschaftspolizeien der Länder
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;81111;043;Erwerb von Fahrzeugen;nein;73;35142;01;Beschaffungen für die Bereitschaftspolizeien der Länder
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0610;Sonstige Bewilligungen;81211;043;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;73;683;01;Beschaffungen für die Bereitschaftspolizeien der Länder
06;Bundesministerium des Innern und für Heimat;E;Verwaltungseinnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11999;012;Vermischte Einnahmen; ;83;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;83;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;83;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;83;0;;
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11957;018;Vermischte Einnahmen; ;83;146;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern und für Heimat;E;Übrige Einnahmen;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;83;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern und für Heimat;A;Sächliche Verwaltungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;84;111;;
06;Bundesministerium des Innern und für Heimat;A;Sächliche Verwaltungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54201;013;Öffentlichkeitsarbeit;nein;84;1588;;
06;Bundesministerium des Innern und für Heimat;A;Sächliche Verwaltungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;85;0;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68720;022;Beiträge an verschiedene Organisationen;nein;86;620;;
06;Bundesministerium des Innern und für Heimat;A;Zuweisungen und Zuschüsse (ohne Investitionen);0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68906;011;Zahlungsverpflichtungen aus Verstößen gegen EU-Recht;nein;86;0;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97201;880;Globale Minderausgabe Konsolidierungsbeitrag;nein;86;-122724;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97206;880;Globale Minderausgabe infolge § 6 Abs. 11 HG 2016;nein;86;-5898;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97209;880;Globale Minderausgabe;nein;86;-70088;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;86;0;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98107;890;Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben;nein;86;0;;
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43157;018;Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen;nein;87;800;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43257;018;Versorgungsbezüge;nein;87;733793;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
06;Bundesministerium des Innern und für Heimat;A;Besondere Finanzierungsausgaben;0611;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43457;018;Zuführung an die Versorgungsrücklage;nein;87;26000;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
